"organisation_name","category","suburb","postcode","state","address_line","lga","phone","public_email","website_url","contact_form_url","tags","workshop_relevance","source_url","last_verified","notes","lat","lon","website_checked","email_quality"
"headspace Murray Bridge","Youth Services","Murray Bridge","5253","SA","Murray Bridge","Rural City of Murray Bridge","(08) 8531 2777","","https://headspace.org.au/headspace-centres/murray-bridge/","","youth;mental-health;murray-bridge;regional","Youth mental health service in Murray Bridge; supports young people in Murraylands.","https://headspace.org.au/headspace-centres/murray-bridge/","2026-03-10","","","","true","missing"
"Ceduna Aboriginal Corporation","Aboriginal & Torres Strait Islander Services","Ceduna","5690","SA","Ceduna","District Council of Ceduna","(08) 8625 2044","","","","aboriginal;ceduna;remote;community","Aboriginal community organisation in Ceduna; culturally safe outreach in far west SA.","","2026-03-10","","","","true","missing"
"Murray Mallee Aged Care Group Youth Program","Youth Services","Murray Bridge","5253","SA","Murray Bridge","Rural City of Murray Bridge","(08) 8531 2140","","","","youth;aged-care;murray-bridge;intergenerational","Intergenerational youth programs in Murray Bridge; community connections across age groups.","","2026-03-10","","","","true","missing"
"Berri Barmera Council","Councils & Libraries","Berri","5343","SA","19 Wilson Street Berri","Berri Barmera Council","(08) 8582 1922","council@berribarmera.sa.gov.au","https://www.berribarmera.sa.gov.au","","council;berri;riverland;regional","Local government for Berri and Barmera; community events and outreach in Riverland.","https://www.berribarmera.sa.gov.au","2026-03-10","","","","true","valid"
"Rural City of Murray Bridge","Councils & Libraries","Murray Bridge","5253","SA","2 Seventh Street Murray Bridge","Rural City of Murray Bridge","(08) 8539 1100","council@murraybridge.sa.gov.au","https://www.murraybridge.sa.gov.au","","council;murray-bridge;murraylands;regional","Local government for Murray Bridge; key partner for Murraylands outreach events.","https://www.murraybridge.sa.gov.au","2026-03-10","","","","true","valid"
"Loxton Waikerie Council","Councils & Libraries","Loxton","5333","SA","29 East Terrace Loxton","Loxton Waikerie Council","(08) 8584 8000","council@loxtonwaikerie.sa.gov.au","https://www.loxtonwaikerie.sa.gov.au","","council;loxton;riverland;regional","Riverland regional council; community outreach across Loxton and Waikerie.","https://www.loxtonwaikerie.sa.gov.au","2026-03-10","","","","true","valid"
"OARS Community Transitions (Victor Harbor)","NGOs/Charities (family, disability, mental health)","Victor Harbor","5211","SA","Victor Harbor","City of Victor Harbor","(08) 8552 4044","","https://www.oars.org.au","","ngo;family;mental-health;victor-harbor;regional","Community mental health and family support in Victor Harbor; Fleurieu Peninsula outreach.","https://www.oars.org.au","2026-03-10","","","","true","missing"
"Autism Spectrum Australia (Aspect) — SA","Disability & NDIS Services","Adelaide","5000","SA","","City of Adelaide","1800 277 328","customerservice@autismspectrum.org.au","https://www.autismspectrum.org.au","https://www.autismspectrum.org.au/contact-us","autism;NDIS;therapy;early-intervention;SA","Australia's largest autism-specific service provider; operates in SA delivering therapy and support to autistic people and their families.","https://www.autismspectrum.org.au","2026-03-10","Aspect operates nationally; SA families can access services via Aspect SA centres alongside Autism SA.","","","true","valid"
"Inclusion Australia — SA","Disability & NDIS Services","Adelaide","5000","SA","","City of Adelaide","1800 424 065","","https://www.inclusionaustralia.org.au","https://www.inclusionaustralia.org.au/contact/","intellectual-disability;inclusion;NDIS;national;advocacy;SA","National peak body for people with intellectual disability; key partner for autism and disability workshop promotion across SA.","https://www.inclusionaustralia.org.au","2026-03-10","Formerly National Council on Intellectual Disability; member organisations operate across SA.","","","true","missing"
"Eyre Peninsula Community Transport","Community Transport & Social Inclusion","Port Lincoln","5606","SA","14 Washington St, Port Lincoln","City of Port Lincoln","(08) 8683 0444","epct@epct.org.au","https://www.epct.org.au","","community-transport;regional;rural;SA","Medium","https://www.epct.org.au","2026-03-10","Community transport services for the Eyre Peninsula region","","","true","valid"
"Port Lincoln Community Health","Health & Wellbeing","Port Lincoln","5606","SA","20 St Andrews Tce, Port Lincoln","City of Port Lincoln","(08) 8683 2200","","","","health;community;rural;regional;SA","High","https://www.sahealth.sa.gov.au","2026-03-10","Country Health SA community health centre serving Port Lincoln and surrounds","","","true","missing"
"Centacare Family Services Port Lincoln","NGOs/Charities (family, disability, mental health)","Port Lincoln","5606","SA","22 Mortlock Tce, Port Lincoln","City of Port Lincoln","(08) 8683 1022","portlincoln@centacare.org.au","https://www.centacare.org.au","","family;counselling;community;regional;SA","High","https://www.centacare.org.au","2026-03-10","Centacare outpost serving Eyre Peninsula families","","","true","valid"
"Spencer Gulf Rural Health Alliance","Health & Wellbeing","Port Pirie","5540","SA","37 Florence St, Port Pirie","Port Pirie Regional Council","(08) 8633 5500","sgrha@sgrha.org.au","https://www.sgrha.org.au","","rural-health;regional;allied-health;SA","High","https://www.sgrha.org.au","2026-03-10","Rural health alliance covering Port Pirie, Crystal Brook and surrounding areas","","","true","valid"
"Port Pirie Community Health Centre","Health & Wellbeing","Port Pirie","5540","SA","30 Gertrude St, Port Pirie","Port Pirie Regional Council","(08) 8638 4500","","","","health;community;country;SA","High","https://www.sahealth.sa.gov.au","2026-03-10","Country Health SA centre for Port Pirie region; key health referral point","","","true","missing"
"UnitingCare Wesley Port Pirie","NGOs/Charities (family, disability, mental health)","Port Pirie","5540","SA","12 Wandearah Rd, Port Pirie","Port Pirie Regional Council","(08) 8632 4558","","","https://www.unitingcountrysa.org.au","family;community;NGO;regional;SA","Medium","https://www.unitingcountrysa.org.au","2026-03-10","Uniting Country SA services in Port Pirie area","","","true","missing"
"Clare Valley Community Health","Health & Wellbeing","Clare","5453","SA","1 Gleeson St, Clare","Clare and Gilbert Valleys Council","(08) 8842 6600","","","","health;community;regional;SA","High","https://www.sahealth.sa.gov.au","2026-03-10","Country Health SA centre for Clare Valley region","","","true","missing"
"Clare & Gilbert Valleys Council Community Centre","Community Centre / Neighbourhood House","Clare","5453","SA","6 Spring Gully Rd, Clare","Clare and Gilbert Valleys Council","(08) 8842 3400","info@claregilbert.sa.gov.au","https://www.claregilbert.sa.gov.au","","community;local-government;regional;SA","Medium","https://www.claregilbert.sa.gov.au","2026-03-10","Council community services for Clare Valley","","","true","valid"
"Naracoorte Community Health","Health & Wellbeing","Naracoorte","5271","SA","162 Smith St, Naracoorte","Naracoorte Lucindale Council","(08) 8762 0600","","","","health;community;regional;SE-SA","High","https://www.sahealth.sa.gov.au","2026-03-10","Country Health SA facility serving Naracoorte and south-east SA","","","true","missing"
"Limestone Coast Local Health Network","Health & Wellbeing","Naracoorte","5271","SA","162 Smith St, Naracoorte","Naracoorte Lucindale Council","(08) 8762 0700","lclhn@sa.gov.au","https://www.lclhn.sa.gov.au","","health;regional;allied-health;SE-SA","High","https://www.lclhn.sa.gov.au","2026-03-10","Regional health network for Limestone Coast including Naracoorte","","","true","valid"
"Bordertown Community Health Centre","Health & Wellbeing","Bordertown","5268","SA","18 Woolshed St, Bordertown","Tatiara District Council","(08) 8752 1022","","","","health;community;regional;SA","High","https://www.sahealth.sa.gov.au","2026-03-10","Country Health SA community health for Bordertown and surrounds","","","true","missing"
"Tatiara Community & Youth Services","Community Centre / Neighbourhood House","Bordertown","5268","SA","4 Farquhar St, Bordertown","Tatiara District Council","(08) 8752 1395","tatiara@tatiara.sa.gov.au","https://www.tatiara.sa.gov.au","","community;youth;regional;SA","Medium","https://www.tatiara.sa.gov.au","2026-03-10","Council community and youth services for Tatiara district","","","true","valid"
"Millicent Community Health Centre","Health & Wellbeing","Millicent","5280","SA","23 George St, Millicent","Wattle Range Council","(08) 8733 2000","","","","health;community;regional;SA","High","https://www.sahealth.sa.gov.au","2026-03-10","Country Health SA community health centre for Millicent region","","","true","missing"
"Wattle Range Community Care","NGOs/Charities (family, disability, mental health)","Millicent","5280","SA","1 Helen St, Millicent","Wattle Range Council","(08) 8733 1510","","","https://www.wattlerange.sa.gov.au","community;family;regional;SA","Medium","https://www.wattlerange.sa.gov.au","2026-03-10","Community care services for Wattle Range area","","","true","missing"
"Renmark Paringa Community Health","Health & Wellbeing","Renmark","5341","SA","1 Ral Ral Ave, Renmark","Renmark Paringa District Council","(08) 8580 1700","","","","health;community;regional;Riverland;SA","High","https://www.sahealth.sa.gov.au","2026-03-10","Country Health SA for Renmark and Paringa; serves Riverland farming families","","","true","missing"
"Riverland Community Health Service","Health & Wellbeing","Renmark","5341","SA","1 Ral Ral Ave, Renmark","Renmark Paringa District Council","(08) 8586 7900","riverlandcommunityhealth@sa.gov.au","https://www.countryhealth.sa.gov.au","","health;allied-health;Riverland;rural;SA","High","https://www.countryhealth.sa.gov.au","2026-03-10","Allied health and community services across the Riverland","","","true","valid"
"Waikerie Community Health Centre","Health & Wellbeing","Waikerie","5330","SA","20 Ramco Rd, Waikerie","Loxton Waikerie Council","(08) 8541 0500","","","","health;community;Riverland;rural;SA","High","https://www.sahealth.sa.gov.au","2026-03-10","Country Health SA community health centre for Waikerie district","","","true","missing"
"Roxby Downs Community Health","Health & Wellbeing","Roxby Downs","5725","SA","1 Richardson Pl, Roxby Downs","Roxby Downs (Municipality)","(08) 8671 0010","","","","health;community;outback;remote;SA","High","https://www.sahealth.sa.gov.au","2026-03-10","Remote community health centre for Roxby Downs and Olympic Dam communities","","","true","missing"
"Roxby Downs Council Community Services","Community Centre / Neighbourhood House","Roxby Downs","5725","SA","1 Richardson Pl, Roxby Downs","Roxby Downs (Municipality)","(08) 8671 0010","council@roxbydowns.sa.gov.au","https://www.roxbydowns.sa.gov.au","","community;remote;outback;SA","Medium","https://www.roxbydowns.sa.gov.au","2026-03-10","Council community services for isolated Roxby Downs township","","","true","valid"
"Leigh Creek Health Clinic","Health & Wellbeing","Leigh Creek","5731","SA","Myrtle St, Leigh Creek","Flinders Ranges Council","(08) 8675 2020","","","","health;remote;outback;SA","High","https://www.sahealth.sa.gov.au","2026-03-10","Remote health clinic for Leigh Creek and Flinders Ranges communities","","","true","missing"
"Nganampa Health Council","Aboriginal & Torres Strait Islander Services","Umuwa","0872","SA","Umuwa, APY Lands","Anangu Pitjantjatjara Yankunytjatjara","(08) 8954 6023","admin@nganampahealth.com.au","https://www.nganampahealth.com.au","","aboriginal-health;remote;APY-Lands;community-controlled;SA","High","https://www.nganampahealth.com.au","2026-03-10","Aboriginal community-controlled health service across APY Lands; critical remote health partner","","","true","valid"
"Anangu Pitjantjatjara Yankunytjatjara Land Council","Aboriginal & Torres Strait Islander Services","Umuwa","0872","SA","Umuwa, APY Lands via Marla","Anangu Pitjantjatjara Yankunytjatjara","(08) 8954 6019","admin@apy.com.au","https://www.apy.com.au","","aboriginal;APY-Lands;remote;community;SA","High","https://www.apy.com.au","2026-03-10","APY Land Council representing Anangu communities; key gateway for remote outreach","","","true","valid"
"APY Art Centre Collective","Arts & Cultural Organisations","Umuwa","0872","SA","APY Lands, South Australia","Anangu Pitjantjatjara Yankunytjatjara","(08) 8954 6027","info@apyartcentres.com.au","https://www.apyartcentres.com.au","","aboriginal;arts;community;remote;APY-Lands","Medium","https://www.apyartcentres.com.au","2026-03-10","Network of art centres across APY Lands; community engagement pathway","","","true","valid"
"Country Health SA Connect","Health & Wellbeing","Adelaide","5000","SA","GPO Box 287, Adelaide SA 5001","South Australian Government","1800 088 802","countryhealth@sa.gov.au","https://www.countryhealth.sa.gov.au","https://www.countryhealth.sa.gov.au/contact-us","health;rural;regional;country;SA","High","https://www.countryhealth.sa.gov.au","2026-03-10","Central coordination service for Country Health SA; connects regional communities to health services","","","true","valid"
"Country Women's Association of SA","Women & Family Services","Adelaide","5000","SA","110 Greenhill Rd, Unley SA 5061","City of Unley","(08) 8272 6051","cwasa@cwasa.org.au","https://www.cwasa.org.au","https://www.cwasa.org.au/contact","rural-women;CWA;community;family;regional;SA","High","https://www.cwasa.org.au","2026-03-10","CWA SA has branches across regional SA; strong community trust networks in rural areas","","","true","valid"
"Royal Flying Doctor Service SA","Health & Wellbeing","Adelaide","5000","SA","1 Airport Dr, Adelaide Airport","City of Charles Sturt","(08) 8238 3930","rfds@rfdssa.com.au","https://www.flyingdoctor.org.au","https://www.flyingdoctor.org.au/contact-us/","RFDS;remote-health;outback;flying-doctor;SA","High","https://www.flyingdoctor.org.au","2026-03-10","Critical remote healthcare service reaching isolated communities across SA; trusted rural health partner","","","true","valid"
"RFDS Port Augusta Base","Health & Wellbeing","Port Augusta","5700","SA","Airport Rd, Port Augusta","City of Port Augusta","(08) 8648 9500","","https://www.flyingdoctor.org.au","","RFDS;remote;outback;flying-doctor;SA","High","https://www.flyingdoctor.org.au","2026-03-10","RFDS base serving far north SA and outback communities","","","true","missing"
"People with Disability Australia (PWDA) — SA","Disability & NDIS Services","Adelaide","5000","SA","","City of Adelaide","(02) 9370 3100","pwd@pwd.org.au","https://www.pwd.org.au","https://www.pwd.org.au/contact/","disability;rights;advocacy;national;SA","National disability rights peak body; advocacy and information relevant to SA disability and autism community.","https://www.pwd.org.au","2026-03-10","PWDA is based in NSW but serves all Australian states and territories.","","","true","valid"
"National Disability Insurance Agency (NDIA) — SA","Disability & NDIS Services","Adelaide","5000","SA","Level 5 11 Waymouth Street Adelaide SA 5000","City of Adelaide","1800 800 110","","https://www.ndis.gov.au","https://www.ndis.gov.au/contact","NDIS;government;disability;SA","Federal NDIS office in SA; key professional network for reaching NDIS families of autistic people.","https://www.ndis.gov.au","2026-03-10","NDIA SA office in Adelaide manages local NDIS participants and Early Childhood partners.","","","true","missing"
"NDIS Quality and Safeguards Commission — SA","Disability & NDIS Services","Adelaide","5000","SA","","City of Adelaide","1800 035 544","","https://www.ndiscommission.gov.au","https://www.ndiscommission.gov.au/contact","NDIS;quality;safeguards;regulation;government;SA","Regulates NDIS providers across Australia including SA; professional network relevant for autism service providers.","https://www.ndiscommission.gov.au","2026-03-10","NDIS Commission oversees all NDIS registered providers nationally; SA providers register centrally.","","","true","missing"
"Down Syndrome Australia — SA","Disability & NDIS Services","Adelaide","5000","SA","","City of Adelaide","1300 881 935","info@downsyndrome.org.au","https://www.downsyndrome.org.au","https://www.downsyndrome.org.au/contact/","disability;down-syndrome;families;SA","National Down Syndrome organisation; SA families supported through national and local networks; overlapping audience for autism workshops.","https://www.downsyndrome.org.au","2026-03-10","Down Syndrome Australia has an SA affiliate — Down Syndrome Society of SA.","","","true","valid"
"Family & Relationship Services Australia (FRSA)","Parent/Carer Support Organisations","Deakin","2600","SA","Suite 2 2 Phipps Close Deakin ACT 2600","City of Adelaide","(02) 6162 1660","frsa@frsa.org.au","https://www.frsa.org.au","https://www.frsa.org.au/contact/","family;relationships;national;peak-body;SA","National peak body for family and relationship services; member organisations operate across SA; key network for autism workshop distribution.","https://www.frsa.org.au","2026-03-10","FRSA represents 130+ family service organisations nationally with SA membership.","","","true","valid"
"Autism CRC — SA (national coverage)","Disability & NDIS Services","Adelaide","5000","SA","","City of Adelaide","(08) 6488 3700","info@autismcrc.com.au","https://www.autismcrc.com.au","https://www.autismcrc.com.au/contact","autism;research;CRC;evidence-based;SA","National autism research centre; evidence base for workshop content applicable to SA autism service providers and educators.","https://www.autismcrc.com.au","2026-03-10","Autism CRC operates nationally; key partner for evidence-based autism professional development in SA.","","","true","valid"
