organisation_name,category,suburb,postcode,state,address_line,lga,phone,public_email,website_url,contact_form_url,tags,workshop_relevance,source_url,last_verified,notes,lat,lon,website_checked,email_quality
South Barwon Community Centre,Community Centres & Neighbourhood Houses,Belmont,3216,VIC,33 Mt Pleasant Rd,Greater Geelong,(03) 5243 8388,info@sbcc.org.au,https://www.sbcc.org.au,,"neighbourhood house,geelong,barwon",Community centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Vines Road Community Centre,Community Centres & Neighbourhood Houses,Hamlyn Heights,3215,VIC,37-61 Vines Rd,Greater Geelong,(03) 5277 9027,info@vinesroadcommunitycentre.org.au,https://www.vinesroadcommunitycentre.org.au,,"neighbourhood house,geelong,barwon",Community centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Whittington Neighbourhood House,Community Centres & Neighbourhood Houses,Whittington,3219,VIC,20 Worden Court,Greater Geelong,(03) 5248 1926,admin@wnhouse.org.au,https://www.wnhouse.org.au,,"neighbourhood house,geelong,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Anglesea & District Community House,Community Centres & Neighbourhood Houses,Anglesea,3230,VIC,5 McMillan St,Surf Coast,(03) 5263 2116,admin@anglesea.org.au,https://www.anglesea.org.au,,"neighbourhood house,surf coast,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Lorne Community House,Community Centres & Neighbourhood Houses,Lorne,3232,VIC,16 Mountjoy Pde,Surf Coast,(03) 5289 2972,communityhouse.lorne@swarh.vic.gov.au,https://www.lornecommunityhouse.org.au,,"neighbourhood house,surf coast,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Portarlington Neighbourhood House,Community Centres & Neighbourhood Houses,Portarlington,3223,VIC,"Parks Hall, 87 Newcombe St",Bellarine,(03) 5259 2290,enquiry@portnh.org.au,https://www.portnh.org.au,,"neighbourhood house,bellarine,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Queenscliff & District Neighbourhood House,Community Centres & Neighbourhood Houses,Queenscliff,3225,VIC,3 Tobin Drive,Borough of Queenscliffe,(03) 5258 3367,qnhouse@fastmail.fm,https://www.qnhouse.com.au,,"neighbourhood house,queenscliff,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
SpringDale Neighbourhood Centre,Community Centres & Neighbourhood Houses,Drysdale,3222,VIC,17-21 High St,Greater Geelong,(03) 5253 1960,office@springdale.org.au,https://www.springdale.org.au,,"neighbourhood house,geelong,barwon",Neighbourhood centre.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Torquay Community House,Community Centres & Neighbourhood Houses,Torquay,3228,VIC,14 Price Street,Surf Coast,(03) 5261 2583,administration@torquaycommunityhouse.org.au,https://www.torquaycommunityhouse.org.au,,"neighbourhood house,surf coast,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Winchelsea Community House,Community Centres & Neighbourhood Houses,Winchelsea,3241,VIC,28 Hesse St,Surf Coast,(03) 5267 2028,reception@winchhouse.org.au,https://www.winchhouse.org.au,,"neighbourhood house,surf coast,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Colac Neighbourhood House,Community Centres & Neighbourhood Houses,Colac,3250,VIC,23 Miller St,Colac-Otway,(03) 5232 5210,nhouse@cah.vic.gov.au,https://www.colacneighbourhoodhouse.org.au,,"neighbourhood house,colac-otway,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Deans Marsh Community Cottage,Community Centres & Neighbourhood Houses,Deans Marsh,3235,VIC,10 Pennyroyal Valley Rd,Colac-Otway,(03) 5236 3388,cottage@deansmarsh.org.au,https://www.deansmarsh.org.au,,"neighbourhood house,colac-otway,barwon",Community cottage.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Forrest & District Neighbourhood House,Community Centres & Neighbourhood Houses,Forrest,3236,VIC,47 Grant Street,Colac-Otway,(03) 5236 6597,forrest.nh@gmail.com,https://www.forrestvictoria.com,,"neighbourhood house,colac-otway,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Gellibrand Community House,Community Centres & Neighbourhood Houses,Gellibrand,3239,VIC,"Rex Norman Reserve, 5 Main Road",Colac-Otway,(03) 5235 8348,coordinator@gellihouse.org,https://www.gellihouse.org,,"neighbourhood house,colac-otway,barwon",Community house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Marrar Woorn Neighbourhood House,Community Centres & Neighbourhood Houses,Apollo Bay,3233,VIC,6 Pengilley Ave,Colac-Otway,(03) 5237 8590,marrarwoorncoordinator@swarh.vic.gov.au,https://www.mwnh.org,,"neighbourhood house,colac-otway,barwon",Neighbourhood house.,https://www.nhbarwon.org.au/find-a-centre,2026-03-09,,,,,
Moe Neighbourhood House,Community Centres & Neighbourhood Houses,Moe,3825,VIC,1-11 James Street,Latrobe,(03) 5126 3123,office@mnh.org.au,https://www.moeneighbourhoodhouse.org,,"neighbourhood house,gippsland,latrobe",Neighbourhood house in Latrobe Valley.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Rosedale Neighbourhood House,Community Centres & Neighbourhood Houses,Rosedale,3847,VIC,2-8 Cansick Street,Wellington,(03) 5199 2595,manager@nhrosedale.org.au,https://nhrosedale.org.au,,"neighbourhood house,gippsland,wellington",Neighbourhood house.,https://nhg.org.au/network-house/rosedale/,2026-03-09,,,,,
Traralgon Neighbourhood Learning House,Community Centres & Neighbourhood Houses,Traralgon,3844,VIC,11-13 Breed Street,Latrobe,(03) 5174 6199,enquiries@tnlh.org.au,https://www.tnlh.org.au,,"neighbourhood house,gippsland,latrobe",Neighbourhood learning house.,https://nhg.org.au/network-house/traralgon/,2026-03-09,,,,,
Morwell Neighbourhood House,Community Centres & Neighbourhood Houses,Morwell,3840,VIC,48-50 Beattie Crescent,Latrobe,(03) 5134 5488,,https://morwellnh.org.au,,"neighbourhood house,gippsland,latrobe",Neighbourhood house.,https://nhg.org.au/network-house/morwell/,2026-03-09,,,,,
Sale Neighbourhood House,Community Centres & Neighbourhood Houses,Sale,3850,VIC,19-21 Leslie Street,Wellington,(03) 5144 5747,hello@saleneighbourhoodhouse.org.au,https://www.saleneighbourhoodhouse.org.au,,"neighbourhood house,gippsland,wellington",Neighbourhood house.,https://nhg.org.au/network-house/sale-neighbourhood-house/,2026-03-09,,,,,
Warragul Community House,Community Centres & Neighbourhood Houses,Warragul,3820,VIC,138 Normanby Street,Baw Baw,(03) 5623 6032,coordinator@wchouse.org.au,https://www.warragulcommunityhouse.org.au,,"neighbourhood house,gippsland,baw baw",Community house.,https://nhg.org.au/network-house/warragul/,2026-03-09,,,,,
Wonthaggi Neighbourhood Centre,Community Centres & Neighbourhood Houses,Wonthaggi,3995,VIC,6 Murray Street,Bass Coast,(03) 5672 3731,manager@wonthaggineighbourhoodcentre.com,https://wonthaggineighbourhoodcentre.com,,"neighbourhood house,gippsland,bass coast",Neighbourhood centre.,https://nhg.org.au/network-house/wonthaggi/,2026-03-09,,,,,
Phillip Island Community & Learning Centre (PICAL),Community Centres & Neighbourhood Houses,Cowes,3922,VIC,16 Warley Ave,Bass Coast,(03) 5952 1131,reception@pical.org.au,https://www.pical.org.au,,"neighbourhood house,gippsland,bass coast",Community and learning centre.,https://nhg.org.au/network-house/phillip-island/,2026-03-09,,,,,
Leongatha Community House,Community Centres & Neighbourhood Houses,Leongatha,3953,VIC,16 Bruce Street,South Gippsland,(03) 5662 3962,,https://leongathacommunityhouse.org.au,,"neighbourhood house,gippsland,south gippsland",Community house.,https://nhg.org.au/network-house/leongatha/,2026-03-09,,,,,
Inverloch Community House,Community Centres & Neighbourhood Houses,Inverloch,3996,VIC,16 A'Beckett St,Bass Coast,(03) 5674 2444,ichi-coord@dcsi.net.au,https://www.inverlochcommunityhouse.org.au,,"neighbourhood house,gippsland,bass coast",Community house.,https://nhg.org.au/network-house/inverloch/,2026-03-09,,,,,
Bass Valley Community Centre,Community Centres & Neighbourhood Houses,Bass,3991,VIC,2-4 Bass School Road,Bass Coast,(03) 5678 2277,manager@bvcg.org.au,https://bvcg.org.au,,"neighbourhood house,gippsland,bass coast",Community centre.,https://nhg.org.au/network-house/bass-valley/,2026-03-09,,,,,
Churchill Neighbourhood Centre Inc,Community Centres & Neighbourhood Houses,Churchill,3842,VIC,9 Philip Parade,Latrobe,(03) 5120 3850,coordinator@churchill.org.au,https://www.churchill.org.au,,"neighbourhood house,gippsland,latrobe",Neighbourhood centre.,https://nhg.org.au/network-house/churchill/,2026-03-09,,,,,
Corinella and District Community Centre,Community Centres & Neighbourhood Houses,Corinella,3984,VIC,48 Smythe Street,Bass Coast,(03) 5678 0777,reception@cdcc.asn.au,https://www.corinellacommunitycentre.org.au,,"neighbourhood house,gippsland,bass coast",Community centre.,https://nhg.org.au/network-house/corinella/,2026-03-09,,,,,
Gormandale Community House,Community Centres & Neighbourhood Houses,Gormandale,3873,VIC,32-34 Main Street,Wellington,(03) 5197 7264,gormandalech2@bigpond.com,,,"neighbourhood house,gippsland,wellington",Community house.,https://nhg.org.au/network-house/gormandale/,2026-03-09,,,,,
Loch Sport Community House,Community Centres & Neighbourhood Houses,Loch Sport,3851,VIC,55 National Park Road,Wellington,(03) 5146 0145,managerlsch@outlook.com,,,"neighbourhood house,gippsland,wellington",Community house.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Manna Gum Community House,Community Centres & Neighbourhood Houses,Foster,3960,VIC,33 Station Road,South Gippsland,(03) 5682 1101,manager@mgch.org.au,https://mannagumcommunityhouse.org.au,,"neighbourhood house,gippsland,south gippsland",Community house.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Marley Street Community House,Community Centres & Neighbourhood Houses,Sale,3850,VIC,2/81-83 Marley Street,Wellington,(03) 5143 2006,ndchms@gmail.com,,,"neighbourhood house,gippsland,wellington",Community house.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Milpara Community House,Community Centres & Neighbourhood Houses,Korumburra,3950,VIC,15 Little Commercial Street,South Gippsland,(03) 5655 2524,hello@milpara.org.au,,,"neighbourhood house,gippsland,south gippsland",Community house.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Neerim District Community House & Men's Shed,Community Centres & Neighbourhood Houses,Neerim South,3831,VIC,213 Main Road,Baw Baw,0418 384 135,ndchandms@gmail.com,,,"neighbourhood house,gippsland,baw baw,men's shed",Community house and men's shed.,https://nhg.org.au/find-a-house/,2026-03-09,Workshop address: 17 Court Road Neerim Junction,,,,
Venus Bay Community Centre,Community Centres & Neighbourhood Houses,Venus Bay,3956,VIC,27 Canterbury Road,South Gippsland,(03) 5663 7499,vbcc@bigpond.com,,,"neighbourhood house,gippsland,south gippsland",Community centre.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Wurruk Community House,Community Centres & Neighbourhood Houses,Wurruk,3880,VIC,4 White Court,Wellington,(03) 5143 2292,team@wurrukch.org.au,,,"neighbourhood house,gippsland,wellington",Community house.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Yarram Community Learning Centre,Community Centres & Neighbourhood Houses,Yarram,3971,VIC,292 Commercial Road,Wellington,(03) 5182 6294,yclc@dcsi.net.au,,,"neighbourhood house,gippsland,wellington",Community learning centre.,https://nhg.org.au/find-a-house/,2026-03-09,,,,,
Ballarat Neighbourhood Centre,Community Centres & Neighbourhood Houses,Ballarat,3350,VIC,,City of Ballarat,(03) 5329 3273,,https://www.ballaratnc.org.au,,"neighbourhood house,ballarat,central highlands",Neighbourhood centre.,https://www.chanh.org.au/ballarat-region-neighbourhood-houses/,2026-03-09,,,,,
Ballarat East Neighbourhood House,Community Centres & Neighbourhood Houses,Ballarat East,3350,VIC,,City of Ballarat,0422 612 052,,https://www.ballarateastnh.org.au,,"neighbourhood house,ballarat,central highlands",Neighbourhood house.,https://www.chanh.org.au/ballarat-region-neighbourhood-houses/,2026-03-09,,,,,
Ballarat North Neighbourhood House,Community Centres & Neighbourhood Houses,Ballarat North,3350,VIC,,City of Ballarat,0491 753 307,,https://www.bnnh.org.au,,"neighbourhood house,ballarat,central highlands",Neighbourhood house.,https://www.chanh.org.au/ballarat-region-neighbourhood-houses/,2026-03-09,,,,,
Wendouree Neighbourhood Centre,Community Centres & Neighbourhood Houses,Wendouree,3355,VIC,,City of Ballarat,(03) 5303 0507,,https://wnc.org.au,,"neighbourhood house,ballarat,central highlands",Neighbourhood centre.,https://www.chanh.org.au/ballarat-region-neighbourhood-houses/,2026-03-09,,,,,
Ballan and District Community House,Community Centres & Neighbourhood Houses,Ballan,3342,VIC,,Moorabool,,,,https://ballancommunityhouse.com.au,,"neighbourhood house,central highlands,moorabool",Community house.,https://www.chanh.org.au/about/,2026-03-09,,,,
Beaufort Community House and Learning Centre,Community Centres & Neighbourhood Houses,Beaufort,3373,VIC,,Pyrenees,,,,https://bchlc.org,,"neighbourhood house,central highlands,pyrenees",Community house and learning centre.,https://www.chanh.org.au/about/,2026-03-09,,,,
Clunes Neighbourhood House,Community Centres & Neighbourhood Houses,Clunes,3370,VIC,,Hepburn,,,,https://clunesnh.org,,"neighbourhood house,central highlands,hepburn",Neighbourhood house.,https://www.chanh.org.au/about/,2026-03-09,,,,
Creswick Neighbourhood Centre,Community Centres & Neighbourhood Houses,Creswick,3363,VIC,,Hepburn,,,,https://creswicknc.org.au,,"neighbourhood house,central highlands,hepburn",Neighbourhood centre.,https://www.chanh.org.au/about/,2026-03-09,,,,
Darley Neighbourhood House,Community Centres & Neighbourhood Houses,Darley,3340,VIC,,Moorabool,,,,https://darleylearning.com,,"neighbourhood house,central highlands,moorabool",Neighbourhood house.,https://www.chanh.org.au/about/,2026-03-09,,,,
Daylesford Neighbourhood Centre,Community Centres & Neighbourhood Houses,Daylesford,3460,VIC,,Hepburn,,,,https://dncentre.org.au,,"neighbourhood house,central highlands,hepburn",Neighbourhood centre.,https://www.chanh.org.au/about/,2026-03-09,,,,
Haddon Community Learning Centre,Community Centres & Neighbourhood Houses,Haddon,3351,VIC,,Golden Plains,,,,https://haddonlearning.org.au,,"neighbourhood house,central highlands,golden plains",Community learning centre.,https://www.chanh.org.au/about/,2026-03-09,,,,
Laurels Education and Training Bacchus Marsh,Community Centres & Neighbourhood Houses,Bacchus Marsh,3340,VIC,,Moorabool,,,,https://thelaurels.org.au,,"neighbourhood house,central highlands,moorabool",Education and training centre.,https://www.chanh.org.au/about/,2026-03-09,,,,
Meredith Community Centre,Community Centres & Neighbourhood Houses,Meredith,3333,VIC,,Golden Plains,,,,https://meredithcommunitycentre.com.au,,"neighbourhood house,central highlands,golden plains",Community centre.,https://www.chanh.org.au/about/,2026-03-09,,,,
Trentham Neighbourhood Centre,Community Centres & Neighbourhood Houses,Trentham,3458,VIC,,Hepburn,,,,https://trenthamnc.org.au,,"neighbourhood house,central highlands,hepburn",Neighbourhood centre.,https://www.chanh.org.au/about/,2026-03-09,,,,
Bentons Square Community Centre,Community Centres & Neighbourhood Houses,Mornington,3931,VIC,145 Bentons Road,Mornington Peninsula,(03) 5977 2468,communitycentre@bentonssquare.org.au,https://bentonssquare.org.au,,"neighbourhood house,mornington peninsula,southern",Community centre.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Crib Point Community House,Community Centres & Neighbourhood Houses,Crib Point,3919,VIC,7 Park Road,Mornington Peninsula,(03) 5983 9888,info@cpch.org.au,,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Dromana Community House,Community Centres & Neighbourhood Houses,Dromana,3936,VIC,15 Gibson Street,Mornington Peninsula,(03) 5987 2631,,https://www.dromanacommunityhouse.com,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Hastings Community House,Community Centres & Neighbourhood Houses,Hastings,3915,VIC,185 High Street,Mornington Peninsula,(03) 5971 9198,,,,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,
Mornington Community House,Community Centres & Neighbourhood Houses,Mornington,3931,VIC,3/91 Wilsons Rd,Mornington Peninsula,(03) 5975 4772,morningtoncommunityhouse@mornpen.vic.gov.au,https://morningtoncommunityhouse.com.au,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Mount Eliza Neighbourhood House,Community Centres & Neighbourhood Houses,Mount Eliza,3930,VIC,,Mornington Peninsula,,,,,,,"neighbourhood house,mornington peninsula,southern",Neighbourhood house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,
Mount Martha House Community Centre,Community Centres & Neighbourhood Houses,Mount Martha,3934,VIC,,Mornington Peninsula,,,,,,,"neighbourhood house,mornington peninsula,southern",Community centre.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,
Rye Community House,Community Centres & Neighbourhood Houses,Rye,3941,VIC,27 Nelson Street,Mornington Peninsula,(03) 5985 4462,,,,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,
Seawinds Community Hub,Community Centres & Neighbourhood Houses,Rosebud,3939,VIC,,Mornington Peninsula,,,,,,,"neighbourhood house,mornington peninsula,southern",Community hub.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,
Somerville Community House,Community Centres & Neighbourhood Houses,Somerville,3912,VIC,2/21 Worwong Avenue,Mornington Peninsula,0438 241 134,,https://www.somervillecommunityhouse.com.au,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Sorrento Community Centre,Community Centres & Neighbourhood Houses,Sorrento,3943,VIC,,Mornington Peninsula,,,,,,,"neighbourhood house,mornington peninsula,southern",Community centre.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,
Willum Warrain Aboriginal Association Gathering Place,Community Centres & Neighbourhood Houses,Hastings,3915,VIC,,Mornington Peninsula,,,,,,,"neighbourhood house,mornington peninsula,southern,indigenous",Aboriginal gathering place.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,
The Salvation Army Victoria (Divisional HQ),Faith-Based Community Organisations,Mitcham,3132,VIC,347-349 Mitcham Road,Mitcham,(03) 8872 6400,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/victoria/,,"salvation army,faith,community,victoria",Victoria Divisional HQ. All corps route through askvic@salvationarmy.org.au.,https://www.salvationarmy.org.au/locations/divisions/victoria-divisional-headquarters/,2026-03-09,,,,true,verified
The Salvation Army Melbourne Corps (Project 614),Faith-Based Community Organisations,Melbourne,3000,VIC,69 Bourke Street,Melbourne,(03) 8878 4500,info614@salvationarmy.org.au,https://www.salvationarmy.org.au/melbourne614/,,"salvation army,faith,community,cbd",Melbourne CBD corps with hardship/financial counselling services.,https://www.salvationarmy.org.au/melbourne614/,2026-03-09,,,,true,verified
The Salvation Army (Brunswick),Faith-Based Community Organisations,Brunswick,3056,VIC,256 Albert Street,Moreland,(03) 9388 5500,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,brunswick",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Camberwell),Faith-Based Community Organisations,Camberwell,3124,VIC,7-11 Bowen Street,Boroondara,(03) 9518 2100,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,camberwell",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Sunshine),Faith-Based Community Organisations,Sunshine,3020,VIC,42 Devonshire Road,Brimbank,(03) 9313 4700,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,sunshine",,https://www.salvationarmy.org.au/locations/victoria/v121/sunshine-corps/,2026-03-09,,,,true,verified
The Salvation Army (Box Hill),Faith-Based Community Organisations,Box Hill,3128,VIC,1010 Whitehorse Road,Whitehorse,(03) 9897 9000,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,box hill",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Ringwood),Faith-Based Community Organisations,Ringwood,3134,VIC,100 Maidstone Street,Maroondah,(03) 9870 8522,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,ringwood",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Waverley Temple),Faith-Based Community Organisations,Glen Waverley,3150,VIC,958 High Street Road,Monash,(03) 9803 2587,corps.waverleytemple@salvationarmy.org.au,https://www.salvationarmy.org.au/waverleytemple/,,"salvation army,faith,community,glen waverley",Has dedicated corps email.,https://www.salvationarmy.org.au/waverleytemple/,2026-03-09,,,,true,verified
The Salvation Army (Boronia),Faith-Based Community Organisations,Boronia,3155,VIC,2 Liverpool Road,Knox,(03) 9762 7604,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,boronia",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Ferntree Gully),Faith-Based Community Organisations,Ferntree Gully,3156,VIC,37 Wattletree Road,Knox,(03) 9752 2682,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,ferntree gully",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Dingley Village),Faith-Based Community Organisations,Dingley Village,3172,VIC,Unit 13 12-16 Garden Boulevard,Kingston,(03) 9558 2045,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,dingley",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Sydenham),Faith-Based Community Organisations,Sydenham,3037,VIC,2a Roseleigh Boulevard,Brimbank,(03) 9390 6111,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,sydenham",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Craigieburn),Faith-Based Community Organisations,Craigieburn,3064,VIC,75 Interlink Drive,Hume,(03) 8339 6100,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,craigieburn",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Preston),Faith-Based Community Organisations,Preston,3072,VIC,263 Gower Street,Darebin,(03) 9471 9111,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,preston",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Coburg North),Faith-Based Community Organisations,Coburg North,3058,VIC,15 Headley Street,Merri-bek,(03) 9320 7500,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,coburg",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Chirnside Park),Faith-Based Community Organisations,Chirnside Park,3116,VIC,305 Manchester Road,Yarra Ranges,(03) 9727 4777,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,chirnside park",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Greensborough),Faith-Based Community Organisations,Greensborough,3088,VIC,2 Flodden Way,Banyule,(03) 9433 0390,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,greensborough",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Carrum Downs),Faith-Based Community Organisations,Carrum Downs,3201,VIC,1 Firth Close,Frankston,(03) 9775 1915,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,carrum downs",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Clyde North),Faith-Based Community Organisations,Clyde North,3977,VIC,19S Fathom Way,Casey,(03) 5995 1433,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,clyde north",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Pakenham),Faith-Based Community Organisations,Pakenham,3810,VIC,51 Bald Hill Road,Cardinia,(03) 5941 4906,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,pakenham",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Mt Martha),Faith-Based Community Organisations,Mt Martha,3931,VIC,750 Nepean Highway,Mornington Peninsula,(03) 5976 3087,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,mornington",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Altona),Faith-Based Community Organisations,Altona,3018,VIC,108 Queen Street,Hobsons Bay,(03) 9398 1750,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,altona",,https://www.salvationarmy.org.au/locations/victoria/v103/hobsons-bay-corps/,2026-03-09,,,,true,verified
The Salvation Army (Wyndham City — Werribee),Faith-Based Community Organisations,Werribee,3030,VIC,211 Watton Street,Wyndham,(03) 9741 7359,admin.werribee@salvationarmy.org.au,https://www.salvationarmy.org.au/wyndham/,,"salvation army,faith,community,werribee",Has dedicated corps email.,https://www.salvationarmy.org.au/locations/victoria/v369/wyndham-city-corps-werribee/,2026-03-09,,,,true,verified
The Salvation Army (Geelong),Faith-Based Community Organisations,Geelong,3220,VIC,239-241 Malop Street,Greater Geelong,(03) 5229 5425,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,geelong",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Corio),Faith-Based Community Organisations,Corio,3214,VIC,92 Cox Road,Greater Geelong,(03) 5275 7771,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,geelong north",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Ballarat),Faith-Based Community Organisations,Ballarat,3350,VIC,102 Eureka Street,Ballarat,(03) 5331 4450,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,ballarat",,https://www.salvationarmy.org.au/locations/victoria/list/,2026-03-09,,,,true,verified
The Salvation Army (Delacombe),Faith-Based Community Organisations,Delacombe,3356,VIC,Cnr Greenhalghs Rd & Warrina Dr,Ballarat,(03) 5336 1207,askvic@salvationarmy.org.au,https://www.salvationarmy.org.au/,,"salvation army,faith,community,delacombe",,https://www.salvationarmy.org.au/locations/victoria/v194/delacombe-corps/,2026-03-09,,,,true,verified
