organisation_name,category,suburb,postcode,state,address_line,lga,phone,public_email,website_url,contact_form_url,tags,workshop_relevance,source_url,last_verified,notes,lat,lon,website_checked,email_quality
Ballarat Neighbourhood Centre,Neighbourhood House,Ballarat,3350,VIC,,City of Ballarat,(03) 5329 3273,,https://www.ballaratnc.org.au,,"neighbourhood house,ballarat,central highlands",Neighbourhood centre.,https://www.chanh.org.au/ballarat-region-neighbourhood-houses/,2026-03-09,,,,,
Ballarat East Neighbourhood House,Neighbourhood House,Ballarat East,3350,VIC,,City of Ballarat,0422 612 052,,https://www.ballarateastnh.org.au,,"neighbourhood house,ballarat,central highlands",Neighbourhood house.,https://www.chanh.org.au/ballarat-region-neighbourhood-houses/,2026-03-09,,,,,
Ballarat North Neighbourhood House,Neighbourhood House,Ballarat North,3350,VIC,,City of Ballarat,0491 753 307,,https://www.bnnh.org.au,,"neighbourhood house,ballarat,central highlands",Neighbourhood house.,https://www.chanh.org.au/ballarat-region-neighbourhood-houses/,2026-03-09,,,,,
Wendouree Neighbourhood Centre,Neighbourhood House,Wendouree,3355,VIC,,City of Ballarat,(03) 5303 0507,,https://wnc.org.au,,"neighbourhood house,ballarat,central highlands",Neighbourhood centre.,https://www.chanh.org.au/ballarat-region-neighbourhood-houses/,2026-03-09,,,,,
Ballan and District Community House,Neighbourhood House,Ballan,3342,VIC,,Moorabool,,,,https://ballancommunityhouse.com.au,,"neighbourhood house,central highlands,moorabool",Community house.,https://www.chanh.org.au/about/,2026-03-09,,,,,
Beaufort Community House and Learning Centre,Neighbourhood House,Beaufort,3373,VIC,,Pyrenees,,,,https://bchlc.org,,"neighbourhood house,central highlands,pyrenees",Community house and learning centre.,https://www.chanh.org.au/about/,2026-03-09,,,,,
Clunes Neighbourhood House,Neighbourhood House,Clunes,3370,VIC,,Hepburn,,,,https://clunesnh.org,,"neighbourhood house,central highlands,hepburn",Neighbourhood house.,https://www.chanh.org.au/about/,2026-03-09,,,,,
Creswick Neighbourhood Centre,Neighbourhood House,Creswick,3363,VIC,,Hepburn,,,,https://creswicknc.org.au,,"neighbourhood house,central highlands,hepburn",Neighbourhood centre.,https://www.chanh.org.au/about/,2026-03-09,,,,,
Darley Neighbourhood House,Neighbourhood House,Darley,3340,VIC,,Moorabool,,,,https://darleylearning.com,,"neighbourhood house,central highlands,moorabool",Neighbourhood house.,https://www.chanh.org.au/about/,2026-03-09,,,,,
Daylesford Neighbourhood Centre,Neighbourhood House,Daylesford,3460,VIC,,Hepburn,,,,https://dncentre.org.au,,"neighbourhood house,central highlands,hepburn",Neighbourhood centre.,https://www.chanh.org.au/about/,2026-03-09,,,,,
Haddon Community Learning Centre,Neighbourhood House,Haddon,3351,VIC,,Golden Plains,,,,https://haddonlearning.org.au,,"neighbourhood house,central highlands,golden plains",Community learning centre.,https://www.chanh.org.au/about/,2026-03-09,,,,,
Laurels Education and Training Bacchus Marsh,Neighbourhood House,Bacchus Marsh,3340,VIC,,Moorabool,,,,https://thelaurels.org.au,,"neighbourhood house,central highlands,moorabool",Education and training centre.,https://www.chanh.org.au/about/,2026-03-09,,,,,
Meredith Community Centre,Neighbourhood House,Meredith,3333,VIC,,Golden Plains,,,,https://meredithcommunitycentre.com.au,,"neighbourhood house,central highlands,golden plains",Community centre.,https://www.chanh.org.au/about/,2026-03-09,,,,,
Trentham Neighbourhood Centre,Neighbourhood House,Trentham,3458,VIC,,Hepburn,,,,https://trenthamnc.org.au,,"neighbourhood house,central highlands,hepburn",Neighbourhood centre.,https://www.chanh.org.au/about/,2026-03-09,,,,,
Bentons Square Community Centre,Neighbourhood House,Mornington,3931,VIC,145 Bentons Road,Mornington Peninsula,(03) 5977 2468,communitycentre@bentonssquare.org.au,https://bentonssquare.org.au,,"neighbourhood house,mornington peninsula,southern",Community centre.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Crib Point Community House,Neighbourhood House,Crib Point,3919,VIC,7 Park Road,Mornington Peninsula,(03) 5983 9888,info@cpch.org.au,,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Dromana Community House,Neighbourhood House,Dromana,3936,VIC,15 Gibson Street,Mornington Peninsula,(03) 5987 2631,,https://www.dromanacommunityhouse.com,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Hastings Community House,Neighbourhood House,Hastings,3915,VIC,185 High Street,Mornington Peninsula,(03) 5971 9198,,,,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Mornington Community House,Neighbourhood House,Mornington,3931,VIC,3/91 Wilsons Rd,Mornington Peninsula,(03) 5975 4772,morningtoncommunityhouse@mornpen.vic.gov.au,https://morningtoncommunityhouse.com.au,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Mount Eliza Neighbourhood House,Neighbourhood House,Mount Eliza,3930,VIC,,Mornington Peninsula,,,,,,,"neighbourhood house,mornington peninsula,southern",Neighbourhood house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Mount Martha House Community Centre,Neighbourhood House,Mount Martha,3934,VIC,,Mornington Peninsula,,,,,,,"neighbourhood house,mornington peninsula,southern",Community centre.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Rye Community House,Neighbourhood House,Rye,3941,VIC,27 Nelson Street,Mornington Peninsula,(03) 5985 4462,,,,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Seawinds Community Hub,Neighbourhood House,Rosebud,3939,VIC,,Mornington Peninsula,,,,,,,"neighbourhood house,mornington peninsula,southern",Community hub.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Somerville Community House,Neighbourhood House,Somerville,3912,VIC,2/21 Worwong Avenue,Mornington Peninsula,0438 241 134,,https://www.somervillecommunityhouse.com.au,,"neighbourhood house,mornington peninsula,southern",Community house.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Sorrento Community Centre,Neighbourhood House,Sorrento,3943,VIC,,Mornington Peninsula,,,,,,,"neighbourhood house,mornington peninsula,southern",Community centre.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
Willum Warrain Aboriginal Association Gathering Place,Neighbourhood House,Hastings,3915,VIC,,Mornington Peninsula,,,,,,,"neighbourhood house,mornington peninsula,southern,indigenous",Aboriginal gathering place.,https://www.mornpen.vic.gov.au/Community-Services/Health-Wellbeing/Community-Houses,2026-03-09,,,,,
