"organisation_name","category","suburb","postcode","state","address_line","lga","phone","public_email","website_url","contact_form_url","tags","workshop_relevance","source_url","last_verified","notes","lat","lon","website_checked","email_quality"
"Neighbourhood Houses Tasmania (NHT)","Community Centre / Neighbourhood House","Glenorchy","7010","TAS","PO Box 286, Glenorchy TAS 7010","Glenorchy","(03) 6228 4511","admin@nht.org.au","https://www.nht.org.au","https://www.nht.org.au/contact/","neighbourhood-house;community;TAS;peak-body","High","https://www.nht.org.au","2026-03-10","Peak body for neighbourhood houses in Tasmania; gateway to all rural community houses","","","true","valid"
"Rural Alive and Well (RAW) Tasmania","Health & Wellbeing","Launceston","7250","TAS","5 Paterson St, Launceston","Launceston","(03) 6334 9899","info@raw.org.au","https://www.raw.org.au","","mental-health;rural;suicide-prevention;TAS","High","https://www.raw.org.au","2026-03-10","Mental health and wellbeing support for rural Tasmanian communities","","","true","valid"
"People with Disability Australia (PWDA) — TAS","Disability & NDIS Services","Hobart","7000","TAS","","Hobart","(02) 9370 3100","pwd@pwd.org.au","https://www.pwd.org.au","https://www.pwd.org.au/contact/","disability;rights;advocacy;national;TAS","National disability rights peak body; advocacy and information relevant to TAS disability and autism community.","https://www.pwd.org.au","2026-03-10","PWDA is based in NSW but serves all Australian states and territories including TAS.","","","true","valid"
"National Disability Insurance Agency (NDIA) — TAS","Disability & NDIS Services","Hobart","7000","TAS","Level 4 188 Collins Street Hobart TAS 7000","Hobart","1800 800 110","","https://www.ndis.gov.au","https://www.ndis.gov.au/contact","NDIS;government;disability;TAS","Federal NDIS office in TAS; key professional network for reaching NDIS families of autistic people.","https://www.ndis.gov.au","2026-03-10","NDIA TAS office in Hobart manages local NDIS participants and Early Childhood partners.","","","true","missing"
"NDIS Quality and Safeguards Commission — TAS","Disability & NDIS Services","Hobart","7000","TAS","","Hobart","1800 035 544","","https://www.ndiscommission.gov.au","https://www.ndiscommission.gov.au/contact","NDIS;quality;safeguards;regulation;government;TAS","Regulates NDIS providers across Australia including TAS; professional network relevant for autism service providers.","https://www.ndiscommission.gov.au","2026-03-10","NDIS Commission oversees all NDIS registered providers nationally; TAS providers register centrally.","","","true","missing"
"Down Syndrome Tasmania","Disability & NDIS Services","Hobart","7000","TAS","","Hobart","1300 881 935","info@downsyndrome.org.au","https://www.downsyndrome.org.au","https://www.downsyndrome.org.au/contact/","disability;down-syndrome;families;TAS","National Down Syndrome organisation; TAS families supported via national network; overlapping audience for autism workshops.","https://www.downsyndrome.org.au","2026-03-10","Down Syndrome Australia serves families nationally; TAS community is supported through the national network.","","","true","valid"
"Family & Relationship Services Australia (FRSA)","Parent/Carer Support Organisations","Deakin","2600","TAS","Suite 2 2 Phipps Close Deakin ACT 2600","Hobart","(02) 6162 1660","frsa@frsa.org.au","https://www.frsa.org.au","https://www.frsa.org.au/contact/","family;relationships;national;peak-body;TAS","National peak body for family and relationship services; member organisations operate across TAS; key network for autism workshop distribution.","https://www.frsa.org.au","2026-03-10","FRSA represents 130+ family service organisations nationally including TAS members.","","","true","valid"
"Carer Gateway — TAS (Carers Tasmania)","Parent/Carer Support Organisations","Hobart","7000","TAS","Level 1 37 Brisbane Street Hobart TAS 7000","Hobart","1800 422 737","admin@carerstas.org","https://www.carergateway.gov.au","https://www.carergateway.gov.au/contact","carers;family;NDIS;government;TAS;Carer Gateway","Federal Carer Gateway delivered by Carers Tasmania; refers carers including autism families to workshops and support services.","https://www.carergateway.gov.au","2026-03-10","Carers Tasmania is the official Carer Gateway service delivery partner for Tasmania.","","","true","valid"
"Autism CRC — TAS (national coverage)","Disability & NDIS Services","Hobart","7000","TAS","","Hobart","(08) 6488 3700","info@autismcrc.com.au","https://www.autismcrc.com.au","https://www.autismcrc.com.au/contact","autism;research;CRC;evidence-based;TAS","National autism research centre; evidence base for workshop content applicable to TAS autism service providers and educators.","https://www.autismcrc.com.au","2026-03-10","Autism CRC operates nationally; key partner for evidence-based autism professional development in TAS.","","","true","valid"
"Playgroup Tasmania","Early Childhood & Family Services","Hobart","7000","TAS","","Hobart","1800 171 882","","https://www.playgroupaustralia.com.au","https://www.playgroupaustralia.com.au/contact/","playgroup;early-childhood;parent-support;TAS","Playgroup Australia's TAS affiliate; connects with families of young children including those with disability; autism workshop outreach channel.","https://www.playgroupaustralia.com.au","2026-03-10","Playgroup Tasmania groups are coordinated through Playgroup Australia's national network.","","","true","missing"
